User,Retirement Age,Birth Year,Gender,State,Per Capita Income - Zipcode,Yearly Income - Person,Total Debt,FICO Score,Num Credit Cards,Debt-Income ratio,FICO_Category
1235,69,1957,Female,NE,17420,35519,111115,744,1,3.1,Very Good
1236,71,1929,Female,FL,17142,31805,614,755,6,0,Very Good
1237,58,1977,Female,TX,37415,76288,120771,710,4,1.6,Good
1238,67,1970,Female,WI,16801,34255,36094,708,4,1.1,Good
1239,65,1996,Male,OR,18364,37443,0,745,1,0,Very Good
1240,65,1968,Male,AZ,25005,50980,0,754,4,0,Very Good
1241,66,1949,Female,FL,20045,29164,19851,625,4,0.7,Fair
1242,67,1942,Female,PA,20983,30457,19314,520,5,0.6,Poor
1243,67,1973,Female,CA,13614,27763,59691,691,1,2.2,Good
1244,60,1990,Male,CA,20102,40988,89801,540,3,2.2,Poor
1245,64,1951,Male,NC,22644,38637,30595,643,4,0.8,Fair
1246,67,1973,Male,NJ,32610,66489,45974,729,4,0.7,Good
1247,65,1968,Male,MO,24981,50936,88447,681,3,1.7,Good
1248,72,1978,Female,MT,19625,40012,59472,849,4,1.5,Excellent
1249,71,1969,Male,IA,16901,34456,54634,752,4,1.6,Very Good
1250,67,1960,Male,TX,26170,53357,114266,690,5,2.1,Good
1251,65,1991,Male,NY,16985,34629,34484,721,3,1,Good
1252,71,1985,Male,OK,18137,36983,58895,768,4,1.6,Very Good
1253,67,1970,Female,CA,14528,29621,0,730,3,0,Good
1254,67,1955,Male,MI,20108,41002,97188,685,6,2.4,Good
1255,69,1967,Male,GA,14717,30011,84166,589,1,2.8,Fair
1256,72,1987,Female,IL,24589,50137,90747,679,1,1.8,Good
1257,66,1998,Male,TX,27057,55166,70698,689,1,1.3,Good
1258,70,1935,Male,CA,13194,17016,691,714,4,0,Good
1259,62,1997,Male,OK,15966,32557,60053,637,2,1.8,Fair
1260,72,1972,Male,GA,21556,43954,60913,744,3,1.4,Very Good
1261,59,1964,Male,IN,31114,63439,199706,786,2,3.1,Very Good
1262,65,1947,Male,MO,17707,34067,17902,628,1,0.5,Fair
1263,70,1972,Male,IL,17510,35699,63264,687,5,1.8,Good
1264,70,1991,Male,OH,36610,74644,204251,792,3,2.7,Very Good
1265,65,1993,Female,MI,20773,42348,6204,754,4,0.1,Very Good
1266,69,1931,Female,CA,31496,68010,0,704,7,0,Good
1267,70,1932,Female,MN,38514,60652,0,688,4,0,Good
1268,70,1981,Female,CA,13485,27494,44258,702,3,1.6,Good
1269,67,1988,Male,CA,19023,38788,77448,716,1,2,Good
1270,66,1962,Female,IL,33847,69007,52218,720,4,0.8,Good
1271,66,1976,Male,RI,24194,49328,6197,693,5,0.1,Good
1272,61,1954,Female,CA,33097,35404,30887,575,3,0.9,Poor
1273,65,1985,Female,CA,22740,46361,69620,743,2,1.5,Very Good
1274,66,1965,Male,FL,25767,52538,132409,602,1,2.5,Fair
1275,65,1947,Female,NY,19652,31317,4591,687,4,0.1,Good
1276,66,1991,Male,CA,16025,32676,88515,641,1,2.7,Fair
1277,60,1987,Male,OR,26647,54333,103224,584,1,1.9,Fair
1278,61,1953,Male,GA,24252,57383,20725,799,4,0.4,Very Good
1279,65,1975,Male,GA,15726,32064,9833,709,3,0.3,Good
1280,66,1966,Female,MD,16852,34361,41375,643,1,1.2,Fair
1281,54,1960,Male,CA,18476,28245,13411,669,1,0.5,Fair
1282,69,1993,Male,SD,18816,38363,63974,838,3,1.7,Excellent
1283,69,1926,Male,NY,12475,10782,346,770,7,0,Very Good
1284,68,1933,Female,VT,26951,35685,1135,714,5,0,Good
1285,70,1971,Female,FL,25006,50984,65126,616,2,1.3,Fair
1286,65,1971,Female,IA,23238,47374,35312,714,2,0.7,Good
1287,66,1986,Male,TN,27474,56018,100163,739,2,1.8,Good
1288,65,1996,Female,TX,35807,73011,240352,794,2,3.3,Very Good
1289,60,1960,Female,KY,13456,27439,84665,631,1,3.1,Fair
1290,69,1984,Female,FL,20710,42229,0,688,3,0,Good
1291,58,1965,Female,VA,21040,42900,111007,802,6,2.6,Excellent
1292,68,1959,Male,KS,19224,39191,43396,756,6,1.1,Very Good
1293,68,2001,Male,VA,62840,128123,135808,699,1,1.1,Good
1294,71,1951,Male,PA,20340,41473,98151,724,3,2.4,Good
1295,67,1943,Male,OH,18287,37829,20185,658,4,0.5,Fair
1296,68,1998,Female,MI,16954,34568,81953,765,1,2.4,Very Good
1297,74,1948,Male,OH,14342,29243,30686,726,4,1,Good
1298,74,1976,Female,FL,22247,45360,14587,704,3,0.3,Good
1299,67,1989,Female,NJ,26193,53407,125586,767,3,2.4,Very Good
1300,70,1998,Female,CA,16101,32829,44141,652,1,1.3,Fair
1301,68,1951,Male,LA,20042,39832,5377,785,4,0.1,Very Good
1302,68,1988,Female,VA,21602,44041,109159,680,2,2.5,Good
1303,68,1940,Male,OH,24878,29517,2470,690,4,0.1,Good
1304,69,1969,Female,WI,21348,43529,126175,797,6,2.9,Very Good
1305,66,1966,Male,IN,16097,32820,23004,740,4,0.7,Very Good
1306,73,1950,Male,CA,47524,96901,182809,701,5,1.9,Good
1307,66,1959,Male,CA,16448,33540,74530,734,5,2.2,Good
1308,68,1993,Male,MN,20699,42201,138469,682,5,3.3,Good
1309,69,1979,Female,OH,24227,49396,39549,814,3,0.8,Excellent
1310,66,1971,Male,LA,16816,34287,77180,760,3,2.3,Very Good
1311,69,1980,Female,IN,16794,34241,79551,784,2,2.3,Very Good
1312,67,1980,Male,OH,17778,36247,34079,712,3,0.9,Good
1313,65,1956,Male,SD,25692,52380,8764,850,6,0.2,Excellent
1314,68,2002,Male,NY,17027,34716,18962,850,3,0.5,Excellent
1315,67,1934,Male,OR,16738,38194,1674,680,3,0,Good
1316,67,1956,Male,PA,21005,42831,59948,566,3,1.4,Poor
1317,59,1939,Female,PA,19945,34819,2971,696,2,0.1,Good
1318,71,1956,Male,NY,16985,34637,12623,710,4,0.4,Good
1319,61,1969,Female,MI,8658,17657,21899,614,2,1.2,Fair
1320,65,1941,Male,SC,21679,30434,23883,740,7,0.8,Very Good
1321,65,1996,Female,WA,23366,47639,0,732,2,0,Good
1322,70,1987,Female,CA,12557,25603,26348,729,2,1,Good
1323,70,1963,Male,FL,13964,28476,0,693,3,0,Good
1324,68,1953,Male,TX,10091,20577,60152,825,4,2.9,Excellent
1325,67,1955,Male,KY,14839,30252,24172,812,5,0.8,Excellent
1326,65,1972,Female,CO,24115,49169,65994,747,2,1.3,Very Good
1327,67,1927,Male,AZ,17460,24960,889,707,9,0,Good
1328,63,1975,Female,FL,15187,30967,61201,685,3,2,Good
1329,64,1969,Male,IL,22578,46039,79738,672,4,1.7,Good
1330,68,1969,Female,WI,19573,39911,93823,625,7,2.4,Fair
1331,69,1997,Male,TX,27948,56984,128684,680,5,2.3,Good
1332,68,1970,Male,TN,13708,27952,2070,850,3,0.1,Excellent
1333,65,1997,Female,FL,42160,85954,108684,746,2,1.3,Very Good
1334,64,1940,Female,MN,34186,57824,31354,668,5,0.5,Fair
1335,68,1991,Female,WI,21579,43996,16260,842,3,0.4,Excellent
1336,66,1978,Male,CA,25476,51943,61722,794,3,1.2,Very Good
1337,73,1985,Male,TN,33974,69270,97114,540,1,1.4,Poor
1338,65,1970,Female,SC,21769,44383,42369,707,7,1,Good
1339,63,1937,Male,VA,43827,92368,2689,719,4,0,Good
1340,71,1967,Female,TX,17886,36472,80469,526,2,2.2,Poor
1341,66,2001,Male,MA,25442,51873,70144,731,2,1.4,Good
1342,72,1972,Male,TX,0,3,5,750,2,1.7,Very Good
1343,67,1975,Male,VT,18069,36843,52248,772,5,1.4,Very Good
1344,66,1993,Male,FL,18946,38634,42099,800,2,1.1,Excellent
1345,70,1990,Male,NC,16642,33933,5329,698,6,0.2,Good
1346,62,1992,Male,IN,31270,63760,151177,716,1,2.4,Good
1347,66,1967,Male,CA,25949,52904,144534,680,4,2.7,Good
1348,70,2002,Female,MI,23297,47501,81625,735,2,1.7,Good
1349,66,1960,Female,LA,20521,41845,90940,673,4,2.2,Good
1350,63,1963,Female,CA,22008,44875,125909,510,1,2.8,Poor
1351,66,1989,Male,NC,28430,57969,92382,691,2,1.6,Good
1352,60,1987,Male,KY,15757,32128,58373,724,5,1.8,Good
1353,66,1973,Male,MI,11036,22505,27928,798,3,1.2,Very Good
1354,65,1959,Female,FL,18828,38394,69393,693,5,1.8,Good
1355,67,1989,Male,AZ,17165,34998,60749,627,1,1.7,Fair
1356,67,1961,Male,CA,22032,44924,27297,717,3,0.6,Good
1357,67,1933,Female,TX,19477,23371,0,757,8,0,Very Good
1358,66,1959,Female,IN,16273,33178,85620,687,3,2.6,Good
1359,63,1987,Female,OK,20640,42084,57760,661,5,1.4,Fair
1360,69,1995,Male,CA,28049,57187,9756,714,2,0.2,Good
1361,66,1973,Female,TX,21956,44768,59862,728,3,1.3,Good
1362,67,1929,Male,HI,26370,39214,0,781,5,0,Very Good
1363,71,1947,Male,WI,27546,38809,19912,788,4,0.5,Very Good
1364,77,1964,Female,PA,18392,37495,28449,687,3,0.8,Good
1365,63,1970,Male,CT,25405,51802,91118,696,1,1.8,Good
1366,60,1954,Female,NY,48994,103294,39076,831,3,0.4,Excellent
1367,60,2001,Female,PA,21400,43634,52593,654,1,1.2,Fair
1368,68,1970,Male,TN,17104,34868,51984,745,3,1.5,Very Good
1369,64,1958,Female,TX,24364,49677,108399,593,4,2.2,Fair
1370,65,1952,Male,AL,15562,11029,3225,786,3,0.3,Very Good
1371,63,1980,Female,NJ,28993,59114,132715,730,2,2.2,Good
1372,68,1976,Female,NY,19901,40576,54011,747,2,1.3,Very Good
1373,72,1942,Female,FL,13972,31555,12777,696,4,0.4,Good
1374,62,1971,Male,AZ,35727,72844,207423,718,1,2.8,Good
1375,65,1995,Male,AL,17267,35212,56286,765,2,1.6,Very Good
1376,66,1972,Female,MO,24057,49045,0,727,3,0,Good
1377,54,1962,Female,CA,17899,12044,10323,576,3,0.9,Poor
1378,71,1982,Male,KS,22638,46160,87459,763,4,1.9,Very Good
1379,71,1974,Female,OR,21702,44249,103229,706,5,2.3,Good
1380,70,1944,Male,WA,21219,30248,35766,763,4,1.2,Very Good
1381,71,1991,Male,AL,16912,34487,52077,702,1,1.5,Good
1382,67,1936,Female,TX,13917,22873,0,710,5,0,Good
1383,69,1969,Male,OK,21234,43290,90238,690,4,2.1,Good
1384,73,1991,Female,KS,24982,50934,54406,720,3,1.1,Good
1385,65,1996,Male,VA,42884,87437,0,738,2,0,Good
1386,70,1994,Female,MD,21177,43178,74257,746,3,1.7,Very Good
1387,63,1968,Male,FL,13425,27372,54474,612,1,2,Fair
1388,65,1986,Female,OH,18025,36755,96292,810,2,2.6,Excellent
1389,64,1949,Female,NM,24485,40189,24169,621,1,0.6,Fair
1390,65,1991,Male,PA,15708,32024,69171,754,1,2.2,Very Good
1391,65,1985,Female,NY,29426,59999,128311,676,1,2.1,Good
1392,65,1942,Female,KY,16521,22540,16946,705,6,0.8,Good
1393,66,1981,Female,MO,25756,52512,95640,706,2,1.8,Good
1394,69,1975,Female,CA,23752,48430,62384,716,2,1.3,Good
1395,66,1984,Male,WA,31518,64262,75415,775,4,1.2,Very Good
1396,64,1971,Female,TX,13862,28267,35727,799,3,1.3,Very Good
1397,65,1949,Female,CO,24849,45754,9066,718,4,0.2,Good
1398,67,1939,Female,IL,15755,16646,1639,590,2,0.1,Fair
1399,65,1984,Female,TX,21956,44766,68989,713,2,1.5,Good
1400,66,1985,Female,OH,20155,41091,86837,695,6,2.1,Good
1401,71,1976,Male,AZ,14214,28983,36482,755,3,1.3,Very Good
1402,69,1972,Male,HI,17175,35016,54455,732,3,1.6,Good
1403,69,1938,Female,TX,14989,23175,1626,723,5,0.1,Good
1404,66,1970,Female,OH,14880,30340,64661,552,3,2.1,Poor
1405,62,1981,Female,NY,20177,41141,71060,683,2,1.7,Good
1406,65,1952,Female,FL,34974,23533,23132,687,1,1,Good
1407,68,1995,Female,NY,12939,26382,13161,748,2,0.5,Very Good
1408,66,1990,Male,AZ,25449,51891,83166,693,4,1.6,Good
1409,65,1978,Male,MA,21365,43560,58544,850,5,1.3,Excellent
1410,56,1968,Female,AL,15553,31713,42895,646,1,1.4,Fair
1411,66,1990,Male,CA,26180,53376,60953,750,3,1.1,Very Good
1412,75,1961,Female,MO,16574,33793,108196,768,4,3.2,Very Good
1413,65,1948,Female,FL,22585,38009,20529,689,3,0.5,Good
1414,64,1979,Male,CT,37131,75711,121251,750,1,1.6,Very Good
1415,74,1964,Male,CA,30307,61793,686,767,4,0,Very Good
1416,74,1988,Female,IA,26190,53395,73370,785,3,1.4,Very Good
1417,66,1958,Female,NC,18316,37342,48611,779,5,1.3,Very Good
1418,68,1960,Female,TX,17359,35397,55112,828,5,1.6,Excellent
1419,66,1967,Male,NJ,34756,70862,16595,745,5,0.2,Very Good
1420,61,1957,Female,NY,30839,49569,58019,682,2,1.2,Good
1421,69,1990,Male,KS,18479,37677,66737,685,2,1.8,Good
1422,65,1970,Female,WA,21756,44355,44779,680,3,1,Good
1423,68,1941,Female,CA,15296,22290,9235,716,6,0.4,Good
1424,73,1987,Female,KY,17278,35227,25277,746,3,0.7,Very Good
1425,65,1946,Female,NY,24172,48750,18724,709,8,0.4,Good
1426,67,1954,Male,CA,0,645,790,688,3,1.2,Good
1427,70,1979,Female,IN,18295,37299,31923,723,2,0.9,Good
1428,66,1926,Male,CO,27185,60080,1807,690,6,0,Good
1429,64,1968,Female,AL,20542,41886,107734,768,3,2.6,Very Good
1430,55,1973,Female,IL,34681,70711,100226,741,2,1.4,Very Good
1431,68,1970,Female,NE,13582,27691,24480,687,2,0.9,Good
1432,62,1984,Female,DE,22319,45508,93806,636,1,2.1,Fair
1433,65,1974,Male,PA,19663,40093,81752,615,2,2,Fair
1434,62,1961,Male,TX,18408,37536,63386,717,3,1.7,Good
1435,69,2001,Female,HI,27576,56222,63846,726,4,1.1,Good
1436,67,1985,Male,PA,14798,30172,39959,653,2,1.3,Fair
1437,65,1973,Female,NY,25172,51330,106161,597,2,2.1,Fair
1438,68,1982,Female,MA,31514,64252,92973,802,2,1.4,Excellent
1439,57,1974,Male,AR,19589,39942,52441,709,4,1.3,Good
1440,62,1954,Female,NJ,18012,39077,14019,709,1,0.4,Good
1441,66,1970,Male,MN,18660,38039,27179,717,3,0.7,Good
1442,65,1996,Female,FL,26325,53675,82373,659,5,1.5,Fair
1443,64,1945,Male,MI,21663,42812,22171,631,4,0.5,Fair
1444,67,1963,Male,CA,11393,23231,48624,726,3,2.1,Good
1445,71,2000,Male,MO,14824,30229,43239,595,3,1.4,Fair
1446,65,1956,Male,AR,13047,26600,0,799,4,0,Very Good
1447,71,1987,Female,RI,24424,49800,137460,694,2,2.8,Good
1448,57,1956,Female,PA,24571,50696,32793,767,5,0.6,Very Good
1449,64,1990,Male,CA,17564,35813,43474,748,2,1.2,Very Good
1450,65,1981,Male,TN,21988,44831,20906,705,3,0.5,Good
1451,62,1980,Female,NJ,29088,59313,102360,802,2,1.7,Excellent
1452,67,1970,Female,CA,11073,22583,62461,683,4,2.8,Good
1453,65,2002,Male,CA,30564,62316,146487,813,1,2.4,Excellent
1454,62,1999,Male,NY,12433,25350,70475,643,2,2.8,Fair
1455,66,1993,Female,WI,21057,42931,48783,742,3,1.1,Very Good
1456,68,2000,Male,PA,24817,50602,66762,722,2,1.3,Good
1457,71,1988,Male,OH,12101,24668,22338,756,1,0.9,Very Good
1458,62,1956,Female,PA,44106,56102,59198,850,1,1.1,Excellent
1459,62,1959,Male,WV,21705,44257,110587,664,2,2.5,Fair
1460,74,1952,Male,TX,31072,63355,140526,747,5,2.2,Very Good
1461,68,1964,Male,NH,22448,45767,41791,721,4,0.9,Good
1462,58,1973,Female,CA,16252,33137,40559,706,2,1.2,Good
1463,65,1940,Male,IL,24926,37898,32994,517,2,0.9,Poor
1464,67,1992,Male,VT,26033,53082,106945,689,3,2,Good
1465,68,1995,Male,GA,21682,44204,59310,710,3,1.3,Good
1466,61,1995,Male,AZ,26023,53061,84073,743,3,1.6,Very Good
1467,67,1991,Female,AL,21796,44444,130382,706,1,2.9,Good
1468,67,1952,Male,MI,22321,56542,9097,733,6,0.2,Good
1469,67,1995,Female,MS,13161,26839,70077,805,2,2.6,Excellent
1470,69,1968,Male,MD,33529,68362,96182,711,2,1.4,Good
1471,60,1989,Male,TN,22388,45649,150985,693,1,3.3,Good
1472,66,1985,Female,TX,14665,29897,27736,760,6,0.9,Very Good
1473,67,1984,Female,CA,29367,59872,95927,752,4,1.6,Very Good
1474,72,1968,Male,TN,15955,32531,78193,631,4,2.4,Fair
1475,64,1978,Female,GA,22613,46108,64994,635,1,1.4,Fair
1476,66,1966,Male,TX,11140,22714,27227,702,3,1.2,Good
1477,65,1942,Female,WA,19640,44807,13730,751,4,0.3,Very Good
1478,65,1980,Female,IN,15285,31170,33165,685,5,1.1,Good
1479,69,1986,Female,WI,19635,40029,0,787,3,0,Very Good
1480,67,1981,Male,FL,24992,50957,73187,653,2,1.4,Fair
1481,69,1993,Female,TX,11763,23987,39071,630,1,1.6,Fair
1482,70,1970,Male,AR,13123,26758,41064,734,5,1.5,Good
1483,71,1950,Female,CA,21654,44152,90526,700,5,2.1,Good
1484,68,1998,Female,NY,91487,186534,233746,590,1,1.3,Fair
1485,66,2002,Male,NY,24121,49185,92484,690,2,1.9,Good
1486,66,1990,Male,FL,28871,58865,94134,727,2,1.6,Good
1487,66,1970,Female,VA,20917,42652,133935,729,6,3.1,Good
1488,65,1977,Female,WI,36825,75080,35268,747,3,0.5,Very Good
1489,69,1963,Female,ID,19198,39146,72957,766,3,1.9,Very Good
1490,65,1944,Female,WA,16941,11410,0,812,7,0,Excellent
1491,65,1958,Male,MI,22974,46843,66529,736,2,1.4,Good
1492,70,1996,Female,CA,25900,52815,77064,658,2,1.5,Fair
1493,71,2002,Female,GA,15701,32014,61420,728,3,1.9,Good
1494,71,1975,Female,GA,26808,54659,73363,628,1,1.3,Fair
1495,66,1975,Male,NC,13683,27896,42046,710,3,1.5,Good
1496,68,1969,Male,RI,25111,51196,26617,681,3,0.5,Good
1497,67,1967,Female,IN,26168,53350,128676,685,5,2.4,Good
1498,65,1976,Female,NY,45812,93406,151935,801,3,1.6,Excellent
1499,69,1953,Male,CA,36323,74059,144396,744,4,1.9,Very Good
1500,70,1998,Male,GA,25025,51028,105239,660,2,2.1,Fair
1501,69,1998,Female,OH,19000,38739,0,689,3,0,Good
1502,60,1978,Female,NY,17013,34690,48954,683,4,1.4,Good
1503,63,1982,Male,MS,14367,29297,36303,825,4,1.2,Excellent
1504,64,1937,Male,MO,14191,33356,938,566,4,0,Poor
1505,68,1988,Male,NY,32973,67230,45269,685,2,0.7,Good
1506,64,1954,Female,NY,27376,64829,15537,664,3,0.2,Fair
1507,66,1990,Female,GA,33093,67473,140270,780,1,2.1,Very Good
1508,66,1959,Male,PA,25031,51039,0,704,5,0,Good
1509,67,1994,Male,CT,29231,59599,79126,717,5,1.3,Good
1510,59,1963,Male,OK,17394,35468,53185,490,2,1.5,Poor
1511,67,1986,Male,WI,23060,47023,0,765,2,0,Very Good
1512,66,1939,Female,TX,18528,22326,1620,564,4,0.1,Poor
1513,67,1997,Female,IL,20147,41080,106545,793,1,2.6,Very Good
1514,66,1963,Male,NC,24005,48944,79960,813,7,1.6,Excellent
1515,65,1975,Male,KS,27149,55351,152645,703,6,2.8,Good
1516,68,2001,Male,UT,14470,29497,66044,722,3,2.2,Good
1517,64,1995,Female,FL,34122,69572,137845,753,2,2,Very Good
1518,59,1983,Male,NV,23889,48710,59824,792,3,1.2,Very Good
1519,66,1987,Male,LA,17536,35755,61748,708,4,1.7,Good
1520,69,1952,Female,CT,30736,62669,70317,760,5,1.1,Very Good
1521,69,1980,Male,IA,16087,32801,44496,701,2,1.4,Good
1522,66,1970,Female,NC,18444,37617,57746,695,3,1.5,Good
1523,72,1986,Male,TX,17898,36496,119670,759,1,3.3,Very Good
1524,67,1942,Male,NY,20447,47993,3080,827,5,0.1,Excellent
1525,66,1948,Female,UT,15881,23350,19515,679,2,0.8,Good
1526,65,1967,Female,OK,14465,29496,49681,704,5,1.7,Good
1527,66,1960,Female,PA,21005,42825,105122,850,5,2.5,Excellent
1528,64,1972,Female,NY,16703,34057,59247,655,4,1.7,Fair
1529,73,1977,Female,TX,21178,43181,57199,710,3,1.3,Good
1530,66,1987,Male,NJ,47698,97248,197100,775,5,2,Very Good
1531,64,1976,Male,MO,17101,34869,53381,699,2,1.5,Good
1532,62,1961,Female,WI,15371,31343,49537,741,3,1.6,Very Good
1533,62,1956,Female,TX,16665,30399,19404,668,4,0.6,Fair
1534,66,1967,Female,KY,28583,58278,51539,689,6,0.9,Good
1535,55,1958,Male,KY,14038,9445,14856,641,2,1.6,Fair
1536,66,1987,Female,NJ,16691,34034,55846,633,2,1.6,Fair
1537,67,1960,Male,FL,53676,109440,180865,737,5,1.7,Good
1538,61,2000,Female,NJ,30587,62365,137710,606,1,2.2,Fair
1539,67,1935,Female,PA,15262,38499,1493,746,5,0,Very Good
1540,65,1998,Female,IN,23355,47622,87054,709,2,1.8,Good
1541,62,1972,Female,MO,19627,40017,75377,648,1,1.9,Fair
1542,71,1991,Female,FL,19805,40381,63008,730,3,1.6,Good
1543,65,1956,Female,IL,0,4,0,691,3,0,Good
1544,67,1987,Female,NY,23874,48676,110589,721,4,2.3,Good
1545,66,1957,Male,WI,9995,20377,12092,789,4,0.6,Very Good
1546,68,1967,Female,CA,19851,40470,87086,691,5,2.2,Good
1547,62,1967,Male,MA,38878,79272,107029,716,3,1.4,Good
1548,63,1978,Male,CT,29261,59663,89579,681,1,1.5,Good
1549,71,1990,Male,PA,34043,69412,64273,699,2,0.9,Good
1550,55,1996,Female,FL,11204,22844,37625,689,1,1.6,Good
1551,63,1950,Male,NM,20993,16542,36831,733,3,2.2,Good
1552,71,1996,Female,CA,29174,59479,69645,688,1,1.2,Good
1553,64,1958,Female,TN,25814,52633,137109,704,1,2.6,Good
1554,67,1998,Female,NC,15286,31167,29342,749,3,0.9,Very Good
1555,65,1994,Female,IA,18568,37864,57052,686,1,1.5,Good
1556,61,2001,Female,TX,16183,32998,45196,736,1,1.4,Good
1557,69,1988,Female,TX,17329,35331,55566,697,4,1.6,Good
1558,68,1974,Male,MS,15568,31739,81905,799,5,2.6,Very Good
1559,65,2001,Female,TX,12583,25654,55761,746,1,2.2,Very Good
1560,66,1984,Male,CA,16942,34542,35474,697,4,1,Good
1561,61,1993,Male,IL,16397,33437,56690,588,1,1.7,Fair
1562,69,1966,Male,TX,13799,28134,20231,707,3,0.7,Good
1563,71,1965,Male,GA,35710,72807,0,803,3,0,Excellent
1564,65,1957,Female,OR,22599,46075,139335,741,3,3,Very Good
1565,69,1984,Female,WA,17760,36213,48364,637,1,1.3,Fair
1566,66,1957,Female,CO,16459,33556,10619,799,4,0.3,Very Good
1567,61,1965,Male,TX,23287,47482,59590,726,5,1.3,Good
1568,60,1967,Male,OH,18110,36927,54145,554,1,1.5,Poor
1569,65,2002,Female,GA,19681,40131,48468,721,1,1.2,Good
1570,69,1967,Female,IL,14963,30509,56953,641,2,1.9,Fair
1571,69,1932,Female,CA,22270,33279,1642,778,6,0,Very Good
1572,67,1958,Male,TN,17261,35196,51751,684,4,1.5,Good
1573,65,1967,Female,NJ,21642,44128,148684,739,3,3.4,Good
1574,70,1999,Female,ND,22214,45292,88917,660,4,2,Fair
1575,66,1977,Male,MD,26224,53464,20683,751,4,0.4,Very Good
1576,65,1979,Female,NY,13177,26865,19529,826,5,0.7,Excellent
1577,69,2002,Female,FL,20392,41579,50190,694,2,1.2,Good
1578,70,1973,Female,CA,15515,31632,76538,832,3,2.4,Excellent
1579,67,1989,Female,ND,23679,48277,110153,740,4,2.3,Very Good
1580,62,2000,Male,SC,16393,33426,51699,664,4,1.5,Fair
1581,68,1946,Female,OH,9389,13089,10928,772,4,0.8,Very Good
1582,65,1995,Male,SC,11384,23212,25138,799,3,1.1,Very Good
1583,63,2002,Male,CA,24074,49084,106863,577,3,2.2,Poor
1584,68,1956,Female,NY,15490,31582,23359,693,4,0.7,Good
1585,66,1945,Male,NY,26072,54013,3628,779,8,0.1,Very Good
1586,64,1978,Male,TX,15884,32387,65171,765,1,2,Very Good
1587,65,1959,Female,IL,16978,34619,13326,747,5,0.4,Very Good
1588,67,1968,Male,TX,13799,28137,88482,797,6,3.1,Very Good
1589,68,1963,Female,CA,13723,27981,62926,717,3,2.2,Good
1590,66,1954,Female,LA,19237,39221,45409,786,4,1.2,Very Good
1591,70,1994,Female,CA,40761,83104,222502,714,5,2.7,Good
1592,65,1960,Male,SC,23966,48867,92873,644,2,1.9,Fair
1593,61,1970,Female,RI,24260,49464,123198,705,6,2.5,Good
1594,73,1982,Female,AL,17716,36122,51593,641,2,1.4,Fair
1595,74,1999,Male,RI,22701,46284,46220,850,1,1,Excellent
1596,69,1970,Female,NC,23879,48688,81995,679,1,1.7,Good
1597,68,1969,Female,WA,35031,71427,115702,709,3,1.6,Good
1598,65,1959,Male,PA,34744,70840,52578,736,4,0.7,Good
1599,66,1988,Female,SC,26878,54804,172493,687,2,3.1,Good
1600,57,1931,Male,TX,13088,22371,994,700,4,0,Good
1601,65,1968,Male,NC,18376,37467,50461,784,4,1.3,Very Good
1602,71,1987,Male,MN,30650,62492,18680,686,3,0.3,Good
1603,67,1977,Male,MO,17222,35119,57463,850,3,1.6,Excellent
1604,66,1957,Female,CA,13805,28147,25987,756,7,0.9,Very Good
1605,62,2001,Male,GA,31677,64585,121851,665,1,1.9,Fair
1606,69,1986,Male,CA,14709,29996,44313,809,4,1.5,Excellent
1607,67,1959,Female,TX,14322,29206,25966,716,6,0.9,Good
1608,69,1968,Male,KS,41663,84944,57746,713,3,0.7,Good
1609,71,1998,Female,MI,11773,24006,57226,801,2,2.4,Excellent
1610,62,1969,Male,CT,22401,45674,83331,717,1,1.8,Good
1611,75,1972,Female,IN,19810,40392,52417,645,1,1.3,Fair
1612,68,1978,Female,NH,19781,40334,65793,597,3,1.6,Fair
1613,65,1984,Male,AZ,21053,42927,132343,687,4,3.1,Good
1614,69,1995,Male,OH,18208,37122,58984,753,4,1.6,Very Good
1615,65,1983,Female,MI,9710,19800,40038,682,3,2,Good
1616,67,1970,Male,PA,21728,44303,53407,696,1,1.2,Good
1617,71,1958,Female,NY,15194,30984,39222,616,4,1.3,Fair
1618,66,1975,Female,NJ,55362,112875,44432,709,2,0.4,Good
1619,65,1991,Female,TN,14406,29371,32300,715,2,1.1,Good
1620,64,1984,Male,IL,13891,28325,38658,822,6,1.4,Excellent
1621,69,1968,Female,IL,22296,45462,68494,657,5,1.5,Fair
1622,66,1987,Female,TX,17444,35565,54634,681,3,1.5,Good
1623,64,2002,Male,NC,20570,41940,82593,710,1,2,Good
1624,70,1958,Female,NJ,28663,58433,48231,696,4,0.8,Good
1625,69,1962,Male,PA,16809,34272,39514,765,4,1.2,Very Good
1626,69,2001,Male,FL,34974,71312,200793,741,4,2.8,Very Good
1627,69,1970,Female,CA,18344,37401,76201,737,4,2,Good
1628,65,2002,Female,FL,27916,56921,115330,823,1,2,Excellent
1629,60,1967,Male,IN,14691,29957,60321,624,5,2,Fair
1630,68,1969,Male,IL,21680,44206,62813,690,1,1.4,Good
1631,57,1973,Male,LA,18730,38190,81968,652,1,2.1,Fair
1632,66,1982,Female,AR,16689,34032,68762,769,2,2,Very Good
1633,69,1976,Male,NC,17751,36189,16988,694,3,0.5,Good
1634,65,1969,Male,MS,11061,22557,63019,699,5,2.8,Good
1635,68,1975,Male,CA,27544,56163,104767,671,1,1.9,Good
1636,71,1975,Male,WA,22050,44963,90682,705,4,2,Good
1637,68,1999,Male,MI,19200,39144,55347,702,1,1.4,Good
